# Mario Party 4 (USA Rev 1) -- m444dll's demo ball, read out of a Dolphin
# reference capture with MemoryWatcher.  PLAN.md 27.1.
#
# Columns are the module's own lbl_1_bss_1888 (velocity, Vec) and lbl_1_bss_1894
# (position, Vec), read through the MemoryWatcher pointer chain
#     omDLLinfoTbl[slot] (0x801901E0 + 4*slot) -> omDllData.bss (+8) -> offset
# on every frame where omcurovl == 0x34 (DLL_m444dll).
#
# CHANGE ROWS ONLY: a row is written when the six words differ from the previous
# frame's.  A gap therefore means the ball state was BIT-IDENTICAL over that
# span -- which is what the pre-launch hold and the post-landing wait look like.
#
# Capture: port/ref/movies/m444-drop.txt, four CPU players (GWPlayerCfg[i].iscom
# poked to 1), GWSystem.mg_next parked at 43 from frame 9000, pinned reference
# user directory, CustomRTC 1041472800.  frame = the game's GlobalCounter.
frame,velx,vely,velz,posx,posy,posz
54882,-0.941365,6.483351,0.000000,36.633308,-260.169556,0.000000
54883,-0.941365,6.783351,0.000000,35.691940,-253.686203,0.000000
54884,-0.941365,7.083351,0.000000,34.750572,-246.902847,0.000000
54885,-0.941364,7.383350,0.000000,33.809212,-239.819504,0.000000
54886,-0.941365,7.683350,0.000000,32.867844,-232.436157,0.000000
54887,-0.941365,7.983350,0.000000,31.926476,-224.752792,0.000000
54888,-0.941365,8.283349,0.000000,30.985109,-216.769455,0.000000
54889,-0.941365,8.583349,0.000000,30.043743,-208.486099,0.000000
54890,-0.941365,8.883348,0.000000,29.102379,-199.902756,0.000000
54891,-0.941365,9.183349,0.000000,28.161013,-191.019409,0.000000
54892,-0.941365,9.483348,0.000000,27.219650,-181.836060,0.000000
54893,-0.941364,9.783348,0.000000,26.278284,-172.352737,0.000000
54894,-0.941364,10.083347,0.000000,25.336920,-162.569397,0.000000
54895,-0.941365,10.383348,0.000000,24.395555,-152.486038,0.000000
54896,-0.941365,10.683348,0.000000,23.454191,-142.102692,0.000000
54897,-0.941365,10.983347,0.000000,22.512827,-131.419357,0.000000
54898,-0.941365,11.283347,0.000000,21.571463,-120.436005,0.000000
54899,-1.648713,-9.580857,0.000000,20.691303,-116.954681,0.000000
54900,-1.648713,-9.280857,0.000000,19.042591,-126.535538,0.000000
54901,-1.648713,-8.980856,0.000000,17.393877,-135.816391,0.000000
54902,-1.648713,-8.680855,0.000000,15.745163,-144.797226,0.000000
54903,-1.648714,-8.380854,0.000000,14.096449,-153.478073,0.000000
54904,-1.648714,-8.080853,0.000000,12.447735,-161.858932,0.000000
54905,-1.648714,-7.780854,0.000000,10.799021,-169.939774,0.000000
54906,-1.648713,-7.480853,0.000000,9.150307,-177.720642,0.000000
54907,-1.648714,-7.180855,0.000000,7.501593,-185.201492,0.000000
54908,-1.648714,-6.880855,0.000000,5.852880,-192.382339,0.000000
54909,-1.648714,-6.580855,0.000000,4.204166,-199.263199,0.000000
54910,-1.648713,-6.280854,0.000000,2.555453,-205.844055,0.000000
54911,-1.648713,-5.980854,0.000000,0.906740,-212.124893,0.000000
54912,-1.648713,-5.680853,0.000000,-0.741974,-218.105743,0.000000
54913,-1.648714,-5.380853,0.000000,-2.390687,-223.786606,0.000000
54914,-1.648714,-5.080853,0.000000,-4.039401,-229.167465,0.000000
54915,-1.648713,-4.780852,0.000000,-5.688115,-234.248322,0.000000
54916,-1.648714,-4.480852,0.000000,-7.336828,-239.029175,0.000000
54917,-1.648714,-4.180852,0.000000,-8.985541,-243.510025,0.000000
54918,-1.648714,-3.880853,0.000000,-10.634255,-247.690872,0.000000
54919,-1.648714,-3.580853,0.000000,-12.282969,-251.571716,0.000000
54920,-1.648714,-3.280853,0.000000,-13.931684,-255.152573,0.000000
54921,-1.648714,-2.980854,0.000000,-15.580398,-258.433411,0.000000
54922,-1.648714,-2.680854,0.000000,-17.229111,-261.414276,0.000000
54923,-1.648714,-2.380854,0.000000,-18.877825,-264.095123,0.000000
54924,-1.648714,-2.080854,0.000000,-20.526539,-266.475983,0.000000
54925,-1.648714,-1.780854,0.000000,-22.175253,-268.556824,0.000000
54926,-1.648714,-1.480854,0.000000,-23.823967,-270.337677,0.000000
54927,-1.648714,-1.180854,0.000000,-25.472681,-271.818542,0.000000
54928,-1.648714,-0.880854,0.000000,-27.121395,-272.999390,0.000000
54929,-1.648714,-0.580854,0.000000,-28.770109,-273.880249,0.000000
54930,-1.648714,-0.280854,0.000000,-30.418823,-274.461090,0.000000
54931,-1.648714,0.019146,0.000000,-32.067535,-274.741943,0.000000
54932,-1.648714,0.319146,0.000000,-33.716248,-274.722809,0.000000
54933,-1.648714,0.619146,0.000000,-35.364960,-274.403656,0.000000
54934,-1.648714,0.919146,0.000000,-37.013672,-273.784515,0.000000
54935,-1.648714,1.219146,0.000000,-38.662384,-272.865356,0.000000
54936,-1.648714,1.519146,0.000000,-40.311096,-271.646210,0.000000
54937,-1.648714,1.819146,0.000000,-41.959808,-270.127075,0.000000
54938,-1.648714,2.119146,0.000000,-43.608521,-268.307922,0.000000
54939,-1.648714,2.419146,0.000000,-45.257233,-266.188782,0.000000
54940,-1.648714,2.719146,0.000000,-46.905945,-263.769623,0.000000
54941,-1.648714,3.019146,0.000000,-48.554657,-261.050476,0.000000
54942,-1.648714,3.319146,0.000000,-50.203373,-258.031311,0.000000
54943,-1.648714,3.619146,0.000000,-51.852085,-254.712173,0.000000
54944,-1.648714,3.919146,0.000000,-53.500801,-251.093033,0.000000
54945,-1.648714,4.219146,0.000000,-55.149513,-247.173889,0.000000
54946,-1.648714,4.519146,0.000000,-56.798229,-242.954742,0.000000
54947,-1.648715,4.819147,0.000000,-58.446945,-238.435593,0.000000
54948,-1.648715,5.119147,0.000000,-60.095661,-233.616440,0.000000
54949,-1.648715,5.419147,0.000000,-61.744373,-228.497284,0.000000
54950,-1.648715,5.719148,0.000000,-63.393089,-223.078140,0.000000
54951,-1.648714,6.019147,0.000000,-65.041809,-217.358994,0.000000
54952,-1.648715,6.319147,0.000000,-66.690521,-211.339859,0.000000
54953,-1.648715,6.619147,0.000000,-68.339233,-205.020706,0.000000
54954,-1.648715,6.919147,0.000000,-69.987938,-198.401550,0.000000
54955,-1.648715,7.219147,0.000000,-71.636658,-191.482422,0.000000
54956,-1.648715,7.519147,0.000000,-73.285378,-184.263275,0.000000
54957,-1.648715,7.819148,0.000000,-74.934090,-176.744110,0.000000
54958,-1.648715,8.119147,0.000000,-76.582802,-168.924957,0.000000
54959,-1.648715,8.419147,0.000000,-78.231514,-160.805801,0.000000
54960,-1.648715,8.719148,0.000000,-79.880234,-152.386658,0.000000
54961,-1.648715,9.019147,0.000000,-81.528946,-143.667496,0.000000
54962,-1.648715,9.319147,0.000000,-83.177666,-134.648361,0.000000
54963,-1.648715,9.619146,0.000000,-84.826385,-125.329216,0.000000
54964,-1.648716,9.919147,0.000000,-86.475098,-115.710075,0.000000
54965,-1.648715,10.219147,0.000000,-88.123810,-105.790932,0.000000
54966,-1.648715,10.519148,0.000000,-89.772522,-95.571793,0.000000
54967,-1.648715,10.819147,0.000000,-91.421234,-85.052650,0.000000
54968,-1.883230,9.847886,0.000000,-93.069954,-74.233513,0.000000
54969,-7.772005,-4.577733,0.000000,-99.647041,-75.974762,0.000000
54970,-7.077467,-3.182948,0.000000,-107.419052,-80.552505,0.000000
54971,-6.167450,-2.412646,0.000000,-114.496513,-83.735451,0.000000
54972,-6.167450,-2.112646,0.000000,-120.663971,-86.148094,0.000000
54973,-6.167450,-1.812646,0.000000,-126.831413,-88.260742,0.000000
54974,5.320132,-2.827231,0.000000,-131.149323,-90.452652,0.000000
54975,5.320132,-2.527231,0.000000,-125.829193,-93.279884,0.000000
54976,5.320133,-2.227231,0.000000,-120.509056,-95.807114,0.000000
54977,5.320133,-1.927231,0.000000,-115.188919,-98.034340,0.000000
54978,5.320133,-1.627231,0.000000,-109.868782,-99.961571,0.000000
54979,5.320133,-1.327231,0.000000,-104.548653,-101.588806,0.000000
54980,5.320134,-1.027231,0.000000,-99.228516,-102.916039,0.000000
54981,5.320134,-0.727231,0.000000,-93.908379,-103.943275,0.000000
54982,5.320133,-0.427231,0.000000,-88.588249,-104.670509,0.000000
54983,5.107327,-0.110142,0.000000,-81.312149,-105.449547,0.000000
54984,4.706913,0.198493,0.000000,-76.143440,-111.331779,0.000000
54985,4.340781,0.208473,0.000000,-68.646744,-113.000351,0.000000
54986,4.170751,0.199846,0.000000,-64.301346,-113.032394,0.000000
54987,4.003920,0.491852,0.000000,-57.129280,-112.844025,0.000000
54988,4.003920,0.791853,0.000000,-53.125359,-112.352173,0.000000
54989,4.003920,1.091852,0.000000,-49.121441,-111.560326,0.000000
54990,4.003920,1.391852,0.000000,-45.117523,-110.468475,0.000000
54991,4.003919,1.691852,0.000000,-41.113605,-109.076622,0.000000
54992,4.003919,1.991852,0.000000,-37.109688,-107.384766,0.000000
54993,4.003919,2.291852,0.000000,-33.105766,-105.392914,0.000000
54994,4.003920,2.591852,0.000000,-29.101847,-103.101067,0.000000
54995,4.003919,2.891852,0.000000,-25.097927,-100.509216,0.000000
54996,4.003919,3.191852,0.000000,-21.094007,-97.617363,0.000000
54997,4.003918,3.491851,0.000000,-17.090090,-94.425514,0.000000
54998,4.003918,3.791852,0.000000,-13.086171,-90.933662,0.000000
54999,4.003918,4.091852,0.000000,-9.082254,-87.141815,0.000000
55000,4.003918,4.391852,0.000000,-5.078337,-83.049965,0.000000
55001,-3.778957,4.264615,0.000000,-2.055300,-78.594879,0.000000
55002,-3.430561,3.844801,0.000000,-5.834257,-74.330261,0.000000
55003,-4.894503,-0.456710,0.000000,-10.066658,-72.481125,0.000000
55004,-5.316410,-0.145655,0.000000,-14.961161,-72.937836,0.000000
55005,-5.987397,0.645935,0.000000,-20.277571,-73.083488,0.000000
55006,-4.617968,2.127558,0.000000,-26.264967,-72.437561,0.000000
55007,-2.742284,1.989946,0.000000,-30.882935,-70.310005,0.000000
55008,-1.061806,-1.849990,0.000000,-33.920856,-70.995079,0.000000
55009,-0.026210,-1.398774,0.000000,-34.982662,-72.845070,0.000000
55010,0.820431,-0.899228,0.000000,-35.008873,-74.243843,0.000000
55011,1.567475,-0.342699,0.000000,-34.188442,-75.143074,0.000000
55012,2.273175,0.316483,0.000000,-32.620968,-75.485771,0.000000
55013,2.947546,1.164652,0.000000,-30.347794,-75.169289,0.000000
55014,3.430071,2.372611,0.000000,-27.400248,-74.004639,0.000000
55015,2.091451,3.640103,0.000000,-23.970177,-71.632027,0.000000
55016,-0.496845,-3.548296,0.000000,-21.837183,-69.774742,0.000000
55017,-1.441236,-1.977199,0.000000,-22.334028,-73.323036,0.000000
55018,-1.637314,-0.364951,0.000000,-23.775265,-75.300232,0.000000
55019,-1.382099,1.100942,0.000000,-25.412579,-75.665184,0.000000
55020,-0.704251,2.402593,0.000000,-26.794678,-74.564240,0.000000
55021,0.620707,3.269696,0.000000,-27.498928,-72.161644,0.000000
55022,2.086192,2.016899,0.000000,-26.878220,-68.891945,0.000000
55023,0.574264,-1.191397,0.000000,-22.319221,-69.141174,0.000000
55024,-1.142609,-0.905274,0.000000,-21.744957,-70.332573,0.000000
55025,-2.547840,0.055059,0.000000,-22.887566,-71.237846,0.000000
55026,-1.711968,1.832869,0.000000,-25.435406,-71.182785,0.000000
55027,0.159832,1.122477,0.000000,-27.147373,-69.349915,0.000000
55028,2.276194,-1.630446,0.000000,-26.515984,-69.038033,0.000000
55029,0.586903,-0.261419,0.000000,-24.239790,-70.668480,0.000000
55030,0.000000,0.000000,0.000000,-25.049999,-70.000000,0.000000
55367,0.000000,-30.000000,0.000000,128.000000,-100.000000,0.000000
55622,0.000000,-18.999996,0.000000,128.000000,-119.299995,0.000000
55623,0.000000,-18.699995,0.000000,128.000000,-138.299988,0.000000
55624,0.000000,-18.399996,0.000000,128.000000,-156.999985,0.000000
55625,0.000000,-18.099995,0.000000,128.000000,-175.399979,0.000000
55626,0.000000,-17.799994,0.000000,128.000000,-193.499969,0.000000
55627,0.000000,-17.499992,0.000000,128.000000,-211.299957,0.000000
55628,0.000000,-17.199991,0.000000,128.000000,-228.799942,0.000000
55629,0.000000,-16.899990,0.000000,128.000000,-245.999924,0.000000
55630,0.000000,-16.599991,0.000000,128.000000,-262.899902,0.000000
55631,0.000000,-16.299992,0.000000,128.000000,-279.499878,0.000000
55632,0.000000,-15.999990,0.000000,128.000000,-295.799866,0.000000
55633,0.000000,-15.699988,0.000000,128.000000,-311.799866,0.000000
55634,0.000000,-15.399988,0.000000,128.000000,-327.499847,0.000000
55635,0.000000,-15.099988,0.000000,128.000000,-342.899841,0.000000
55636,0.000000,-14.799988,0.000000,128.000000,-357.999817,0.000000
55637,0.000000,-14.499987,0.000000,128.000000,-372.799805,0.000000
55638,0.000000,-14.199985,0.000000,128.000000,-387.299805,0.000000
55639,0.000000,-13.899984,0.000000,128.000000,-401.499786,0.000000
55640,-7.063736,-11.021024,0.000000,123.132164,-414.113098,0.000000
55641,-7.063737,-10.721025,0.000000,116.068413,-425.134186,0.000000
55642,-7.063737,-10.421024,0.000000,109.004677,-435.855194,0.000000
55643,-9.558149,-7.096616,0.000000,100.718796,-445.178802,0.000000
55644,-9.558150,-6.796616,0.000000,91.160637,-452.275391,0.000000
55645,-9.558150,-6.496615,0.000000,81.602493,-459.072021,0.000000
55646,-10.604841,-2.960388,0.000000,71.927292,-465.377594,0.000000
55647,-10.604841,-2.660388,0.000000,61.322449,-468.337952,0.000000
55648,-10.604840,-2.360387,0.000000,50.717602,-470.998352,0.000000
55649,-10.604842,-2.060388,0.000000,40.112762,-473.358795,0.000000
55650,-10.604844,-1.760388,0.000000,29.507923,-475.419220,0.000000
55651,-10.604844,-1.460388,0.000000,18.903080,-477.179596,0.000000
55652,-10.604844,-1.160388,0.000000,8.298236,-478.639984,0.000000
55653,-10.604844,-0.860388,0.000000,-2.306608,-479.800415,0.000000
55654,-10.604844,-0.560388,0.000000,-12.911449,-480.660767,0.000000
55655,-10.091071,1.750959,0.000000,-23.452673,-479.641479,0.000000
55656,-10.091071,2.050960,0.000000,-33.543747,-477.890533,0.000000
55657,-9.574351,2.760630,0.000000,-43.627476,-475.805817,0.000000
55658,-9.574352,3.060630,0.000000,-53.201832,-473.045197,0.000000
55659,-8.717573,4.437436,0.000000,-62.409546,-469.046753,0.000000
55660,-8.717572,4.737436,0.000000,-71.127113,-464.609314,0.000000
55661,-8.717572,5.037436,0.000000,-79.844673,-459.871857,0.000000
55662,-8.717572,5.337435,0.000000,-88.562256,-454.834412,0.000000
55663,-6.298376,7.824837,0.000000,-96.973915,-449.123383,0.000000
55664,-6.298376,8.124836,0.000000,-103.272285,-441.298584,0.000000
55665,-6.298375,8.424836,0.000000,-109.570663,-433.173798,0.000000
55666,-6.298375,8.724836,0.000000,-115.869041,-424.748962,0.000000
55667,-6.298375,9.024837,0.000000,-122.167419,-416.024078,0.000000
55668,-2.562343,10.549683,0.000000,-127.434166,-406.479584,0.000000
55669,-2.562344,10.849685,0.000000,-129.996521,-395.929871,0.000000
55670,-0.043301,11.002137,0.000000,-131.168427,-384.898102,0.000000
55671,-0.043301,11.302137,0.000000,-131.211731,-373.895996,0.000000
55672,-0.043301,11.602138,0.000000,-131.255020,-362.593872,0.000000
55673,-0.043301,11.902138,0.000000,-131.298325,-350.991760,0.000000
55674,-0.043301,12.202138,0.000000,-131.341614,-339.089661,0.000000
55675,-0.043301,12.502138,0.000000,-131.384933,-326.887573,0.000000
55676,-0.043301,12.802136,0.000000,-131.428238,-314.385498,0.000000
55677,-0.043301,13.102136,0.000000,-131.471542,-301.583405,0.000000
55678,-0.043301,13.402135,0.000000,-131.514862,-288.481323,0.000000
55679,-0.043301,13.702135,0.000000,-131.558151,-275.079254,0.000000
55680,-0.043301,14.002136,0.000000,-131.601440,-261.377075,0.000000
55681,-0.043301,14.302138,0.000000,-131.644745,-247.374924,0.000000
55682,-0.043301,14.602139,0.000000,-131.688034,-233.072784,0.000000
55683,-0.043301,14.902137,0.000000,-131.731339,-218.470657,0.000000
55684,-0.043301,15.202134,0.000000,-131.774628,-203.568527,0.000000
55685,-0.043301,15.502137,0.000000,-131.817932,-188.366409,0.000000
55686,-0.043301,15.802135,0.000000,-131.861221,-172.864288,0.000000
55687,-0.043301,16.102135,0.000000,-131.904541,-157.062180,0.000000
55688,-0.043301,16.402132,0.000000,-131.947861,-140.960068,0.000000
55689,-0.043301,16.702131,0.000000,-131.991165,-124.557953,0.000000
55690,0.020785,16.334085,0.000000,-130.986115,-107.855774,0.000000
55691,0.020785,16.634083,0.000000,-130.965347,-91.521675,0.000000
55692,9.019478,12.682212,0.000000,-130.879639,-74.892151,0.000000
55693,0.223896,-11.517613,0.000000,-119.891174,-73.690857,0.000000
55694,0.072999,-9.999359,0.000000,-119.667290,-85.208473,0.000000
55695,0.072999,-9.699358,0.000000,-119.594284,-95.207825,0.000000
55696,0.072999,-9.399357,0.000000,-119.521294,-104.907188,0.000000
55697,0.072999,-9.099356,0.000000,-119.448288,-114.306541,0.000000
55698,0.072999,-8.799356,0.000000,-119.375298,-123.405891,0.000000
55699,0.072999,-8.499354,0.000000,-119.302299,-132.205246,0.000000
55700,0.072999,-8.199353,0.000000,-119.229301,-140.704605,0.000000
55701,0.072999,-7.899353,0.000000,-119.156296,-148.903946,0.000000
55702,0.072999,-7.599352,0.000000,-119.083290,-156.803314,0.000000
55703,0.072999,-7.299352,0.000000,-119.010292,-164.402664,0.000000
55704,0.072999,-6.999352,0.000000,-118.937294,-171.702011,0.000000
55705,0.072999,-6.699352,0.000000,-118.864288,-178.701355,0.000000
55706,-3.647862,-4.997228,0.000000,-120.185005,-185.110886,0.000000
55707,-3.647863,-4.697228,0.000000,-123.832870,-190.108093,0.000000
55708,-3.647862,-4.397228,0.000000,-127.480728,-194.805328,0.000000
55709,-3.647862,-4.097228,0.000000,-131.128586,-199.202545,0.000000
55710,2.141763,-4.511199,0.000000,-130.746719,-204.258514,0.000000
55711,2.141763,-4.211198,0.000000,-128.604950,-208.769714,0.000000
55712,2.141763,-3.911198,0.000000,-126.463188,-212.980911,0.000000
55713,2.141763,-3.611199,0.000000,-124.321426,-216.892120,0.000000
55714,1.973848,-3.028080,0.000000,-121.948608,-224.573273,0.000000
55715,1.894894,-2.606957,0.000000,-118.780823,-230.419937,0.000000
55716,1.894894,-2.306957,0.000000,-116.885925,-233.026886,0.000000
55717,1.894894,-2.006958,0.000000,-114.991028,-235.333847,0.000000
55718,1.894894,-1.706958,0.000000,-113.096130,-237.340805,0.000000
55719,1.894894,-1.406958,0.000000,-111.201233,-239.047760,0.000000
55720,1.894893,-1.106958,0.000000,-109.306343,-240.454712,0.000000
55721,1.894893,-0.806957,0.000000,-107.411453,-241.561676,0.000000
55722,1.894893,-0.506957,0.000000,-105.516563,-242.368637,0.000000
55723,1.894893,-0.206957,0.000000,-103.621674,-242.875595,0.000000
55724,1.894893,0.093043,0.000000,-101.726784,-243.082550,0.000000
55725,1.894894,0.393043,0.000000,-99.831894,-242.989502,0.000000
55726,1.894893,0.693042,0.000000,-97.937004,-242.596466,0.000000
55727,1.894893,0.993042,0.000000,-96.042114,-241.903427,0.000000
55728,1.894893,1.293042,0.000000,-94.147224,-240.910385,0.000000
55729,1.894893,1.593042,0.000000,-92.252335,-239.617340,0.000000
55730,1.894893,1.893042,0.000000,-90.357445,-238.024292,0.000000
55731,1.894893,2.193042,0.000000,-88.462555,-236.131256,0.000000
55732,1.894893,2.493042,0.000000,-86.567665,-233.938217,0.000000
55733,1.894892,2.793042,0.000000,-84.672768,-231.445175,0.000000
55734,1.894892,3.093042,0.000000,-82.777870,-228.652130,0.000000
55735,1.894892,3.393042,0.000000,-80.882980,-225.559082,0.000000
55736,1.894893,3.693042,0.000000,-78.988091,-222.166046,0.000000
55737,-0.912588,3.857169,0.000000,-78.088890,-215.039017,0.000000
55738,-0.912588,4.157169,0.000000,-79.001480,-211.181839,0.000000
55739,-0.885215,3.955302,0.000000,-79.914070,-207.024673,0.000000
55740,-0.988620,4.156898,0.000000,-80.799286,-203.069366,0.000000
55741,-1.246660,4.731494,0.000000,-81.787910,-198.912476,0.000000
55742,-1.776304,5.650232,0.000000,-83.034569,-194.180984,0.000000
55743,4.058523,-1.986670,0.000000,-84.595856,-189.183044,0.000000
55744,-1.571403,-3.466526,0.000000,-80.641655,-191.283371,0.000000
55745,-2.147688,-1.869869,0.000000,-82.213051,-194.749908,0.000000
55746,-2.061235,-0.354120,0.000000,-84.360741,-196.619781,0.000000
55747,-1.597732,0.943579,0.000000,-86.421974,-196.973907,0.000000
55748,-0.844426,2.034503,0.000000,-88.019707,-196.030334,0.000000
55749,0.243926,2.869177,0.000000,-88.864136,-193.995834,0.000000
55750,1.767169,3.063906,0.000000,-88.620209,-191.126663,0.000000
55751,4.751005,-0.864101,0.000000,-85.516083,-189.712845,0.000000
55752,2.114730,-1.703312,0.000000,-80.822708,-190.805405,0.000000
55753,-0.869362,-1.573271,0.000000,-79.856941,-193.331741,0.000000
55754,-1.668896,-0.398524,0.000000,-80.726303,-194.905014,0.000000
55755,-2.123212,0.906142,0.000000,-82.395195,-195.303543,0.000000
55756,-2.080464,2.363901,0.000000,-84.518410,-194.397400,0.000000
55757,-0.796126,3.496376,0.000000,-86.598877,-192.033508,0.000000
55758,3.421993,-1.072684,0.000000,-86.020760,-190.930130,0.000000
55759,1.784040,0.115350,0.000000,-82.598770,-192.002823,0.000000
55760,0.200989,0.737280,0.000000,-80.814728,-191.887466,0.000000
55761,-1.956604,0.876249,0.000000,-80.677765,-191.148010,0.000000
55762,-3.511313,0.989703,0.000000,-82.634369,-190.271759,0.000000
55763,-0.501058,-2.832052,0.000000,-86.135361,-189.587112,0.000000
55764,0.505993,-1.134174,0.000000,-86.636421,-192.419159,0.000000
55765,0.948673,0.529789,0.000000,-86.130432,-193.553329,0.000000
55766,0.955640,2.170852,0.000000,-85.181755,-193.023544,0.000000
55767,-0.406657,3.349490,0.000000,-84.226112,-190.852692,0.000000
55768,0.557182,-1.076306,0.000000,-82.517136,-190.109283,0.000000
55769,-1.057846,-0.360558,0.000000,-81.959953,-191.185593,0.000000
55770,-2.330830,0.750966,0.000000,-83.017799,-191.546158,0.000000
55771,-1.329553,2.428043,0.000000,-85.348633,-190.795197,0.000000
55772,1.848056,-1.134363,0.000000,-85.956398,-190.819443,0.000000
55773,0.922064,0.603175,0.000000,-84.108345,-191.953812,0.000000
55774,-0.592861,1.602320,0.000000,-83.186279,-191.350632,0.000000
